,area_text,geographic_level,state_code,geoid,year,local_area_unemployment,national_unemployment_rate_prev_year
25878,"Perry County, MO",county,29,157,2018,2.3,4.4
25879,"Perry County, MO",county,29,157,2019,2.5,3.9
25880,"Pettis County, MO",county,29,159,2015,5.4,6.2
25881,"Pettis County, MO",county,29,159,2016,4.9,5.3
25882,"Pettis County, MO",county,29,159,2017,4.1,4.9
25883,"Pettis County, MO",county,29,159,2018,4.1,4.4
25884,"Pettis County, MO",county,29,159,2019,3.3,3.9
25885,"Phelps County, MO",county,29,161,2015,5.4,6.2
25886,"Phelps County, MO",county,29,161,2016,4.7,5.3
25887,"Phelps County, MO",county,29,161,2017,3.7,4.9
25888,"Phelps County, MO",county,29,161,2018,3.0,4.4
25889,"Phelps County, MO",county,29,161,2019,3.1,3.9
25890,"Pike County, MO",county,29,163,2015,4.7,6.2
25891,"Pike County, MO",county,29,163,2016,4.5,5.3
25892,"Pike County, MO",county,29,163,2017,3.4,4.9
25893,"Pike County, MO",county,29,163,2018,3.5,4.4
25894,"Pike County, MO",county,29,163,2019,3.3,3.9
25895,"Platte County, MO",county,29,165,2015,4.3,6.2
25896,"Platte County, MO",county,29,165,2016,3.6,5.3
25897,"Platte County, MO",county,29,165,2017,3.2,4.9
25898,"Platte County, MO",county,29,165,2018,2.5,4.4
25899,"Platte County, MO",county,29,165,2019,2.5,3.9
25900,"Polk County, MO",county,29,167,2015,5.4,6.2
25901,"Polk County, MO",county,29,167,2016,4.9,5.3
25902,"Polk County, MO",county,29,167,2017,4.0,4.9
25903,"Polk County, MO",county,29,167,2018,3.6,4.4
25904,"Polk County, MO",county,29,167,2019,3.3,3.9
25905,"Pulaski County, MO",county,29,169,2015,6.0,6.2
25906,"Pulaski County, MO",county,29,169,2016,5.4,5.3
25907,"Pulaski County, MO",county,29,169,2017,4.3,4.9
25908,"Pulaski County, MO",county,29,169,2018,3.6,4.4
25909,"Pulaski County, MO",county,29,169,2019,3.9,3.9
25910,"Putnam County, MO",county,29,171,2015,4.1,6.2
25911,"Putnam County, MO",county,29,171,2016,4.6,5.3
25912,"Putnam County, MO",county,29,171,2017,3.8,4.9
25913,"Putnam County, MO",county,29,171,2018,3.4,4.4
25914,"Putnam County, MO",county,29,171,2019,3.4,3.9
25915,"Ralls County, MO",county,29,173,2015,4.3,6.2
25916,"Ralls County, MO",county,29,173,2016,4.0,5.3
25917,"Ralls County, MO",county,29,173,2017,3.1,4.9
25918,"Ralls County, MO",county,29,173,2018,2.8,4.4
25919,"Ralls County, MO",county,29,173,2019,3.0,3.9
25920,"Randolph County, MO",county,29,175,2015,6.1,6.2
25921,"Randolph County, MO",county,29,175,2016,5.2,5.3
25922,"Randolph County, MO",county,29,175,2017,4.5,4.9
25923,"Randolph County, MO",county,29,175,2018,3.8,4.4
25924,"Randolph County, MO",county,29,175,2019,3.7,3.9
25925,"Ray County, MO",county,29,177,2015,5.6,6.2
25926,"Ray County, MO",county,29,177,2016,4.9,5.3
25927,"Ray County, MO",county,29,177,2017,4.8,4.9
25928,"Ray County, MO",county,29,177,2018,3.6,4.4
25929,"Ray County, MO",county,29,177,2019,3.4,3.9
25930,"Reynolds County, MO",county,29,179,2015,7.1,6.2
25931,"Reynolds County, MO",county,29,179,2016,6.5,5.3
25932,"Reynolds County, MO",county,29,179,2017,3.9,4.9
25933,"Reynolds County, MO",county,29,179,2018,3.1,4.4
25934,"Reynolds County, MO",county,29,179,2019,3.5,3.9
25935,"Ripley County, MO",county,29,181,2015,8.1,6.2
25936,"Ripley County, MO",county,29,181,2016,7.0,5.3
25937,"Ripley County, MO",county,29,181,2017,5.5,4.9
25938,"Ripley County, MO",county,29,181,2018,5.1,4.4
25939,"Ripley County, MO",county,29,181,2019,5.2,3.9
25940,"St. Charles County, MO",county,29,183,2015,3.9,6.2
25941,"St. Charles County, MO",county,29,183,2016,3.5,5.3
25942,"St. Charles County, MO",county,29,183,2017,2.8,4.9
25943,"St. Charles County, MO",county,29,183,2018,2.5,4.4
25944,"St. Charles County, MO",county,29,183,2019,2.4,3.9
25945,"St. Clair County, MO",county,29,185,2015,7.1,6.2
25946,"St. Clair County, MO",county,29,185,2016,6.3,5.3
25947,"St. Clair County, MO",county,29,185,2017,5.1,4.9
25948,"St. Clair County, MO",county,29,185,2018,4.3,4.4
25949,"St. Clair County, MO",county,29,185,2019,4.3,3.9
25950,"Ste. Genevieve County, MO",county,29,186,2015,5.5,6.2
25951,"Ste. Genevieve County, MO",county,29,186,2016,4.6,5.3
25952,"Ste. Genevieve County, MO",county,29,186,2017,3.6,4.9
25953,"Ste. Genevieve County, MO",county,29,186,2018,2.7,4.4
25954,"Ste. Genevieve County, MO",county,29,186,2019,2.5,3.9
25955,"St. Francois County, MO",county,29,187,2015,6.2,6.2
25956,"St. Francois County, MO",county,29,187,2016,5.5,5.3
25957,"St. Francois County, MO",county,29,187,2017,4.4,4.9
25958,"St. Francois County, MO",county,29,187,2018,3.6,4.4
25959,"St. Francois County, MO",county,29,187,2019,3.5,3.9
25960,"St. Louis County, MO",county,29,189,2015,4.7,6.2
25961,"St. Louis County, MO",county,29,189,2016,4.2,5.3
25962,"St. Louis County, MO",county,29,189,2017,3.4,4.9
25963,"St. Louis County, MO",county,29,189,2018,2.9,4.4
25964,"St. Louis County, MO",county,29,189,2019,2.9,3.9
25965,"Saline County, MO",county,29,195,2015,4.9,6.2
25966,"Saline County, MO",county,29,195,2016,4.7,5.3
25967,"Saline County, MO",county,29,195,2017,3.5,4.9
25968,"Saline County, MO",county,29,195,2018,3.0,4.4
25969,"Saline County, MO",county,29,195,2019,3.0,3.9
25970,"Schuyler County, MO",county,29,197,2015,5.9,6.2
25971,"Schuyler County, MO",county,29,197,2016,6.4,5.3
25972,"Schuyler County, MO",county,29,197,2017,4.8,4.9
25973,"Schuyler County, MO",county,29,197,2018,4.0,4.4
25974,"Schuyler County, MO",county,29,197,2019,4.1,3.9
25975,"Scotland County, MO",county,29,199,2015,4.6,6.2
25976,"Scotland County, MO",county,29,199,2016,4.1,5.3
25977,"Scotland County, MO",county,29,199,2017,3.1,4.9
25978,"Scotland County, MO",county,29,199,2018,2.8,4.4
25979,"Scotland County, MO",county,29,199,2019,2.9,3.9
25980,"Scott County, MO",county,29,201,2015,5.3,6.2
25981,"Scott County, MO",county,29,201,2016,5.7,5.3
25982,"Scott County, MO",county,29,201,2017,4.4,4.9
25983,"Scott County, MO",county,29,201,2018,3.4,4.4
25984,"Scott County, MO",county,29,201,2019,3.3,3.9
25985,"Shannon County, MO",county,29,203,2015,8.3,6.2
25986,"Shannon County, MO",county,29,203,2016,7.3,5.3
25987,"Shannon County, MO",county,29,203,2017,6.0,4.9
25988,"Shannon County, MO",county,29,203,2018,4.9,4.4
25989,"Shannon County, MO",county,29,203,2019,5.2,3.9
25990,"Shelby County, MO",county,29,205,2015,4.8,6.2
25991,"Shelby County, MO",county,29,205,2016,4.2,5.3
25992,"Shelby County, MO",county,29,205,2017,3.4,4.9
25993,"Shelby County, MO",county,29,205,2018,3.0,4.4
25994,"Shelby County, MO",county,29,205,2019,2.8,3.9
25995,"Stoddard County, MO",county,29,207,2015,6.7,6.2
25996,"Stoddard County, MO",county,29,207,2016,6.4,5.3
25997,"Stoddard County, MO",county,29,207,2017,5.0,4.9
25998,"Stoddard County, MO",county,29,207,2018,4.4,4.4
25999,"Stoddard County, MO",county,29,207,2019,4.4,3.9
26000,"Stone County, MO",county,29,209,2015,8.0,6.2
26001,"Stone County, MO",county,29,209,2016,7.0,5.3
26002,"Stone County, MO",county,29,209,2017,5.5,4.9
26003,"Stone County, MO",county,29,209,2018,4.6,4.4
26004,"Stone County, MO",county,29,209,2019,4.7,3.9
26005,"Sullivan County, MO",county,29,211,2015,6.1,6.2
26006,"Sullivan County, MO",county,29,211,2016,5.7,5.3
26007,"Sullivan County, MO",county,29,211,2017,4.0,4.9
26008,"Sullivan County, MO",county,29,211,2018,3.1,4.4
26009,"Sullivan County, MO",county,29,211,2019,3.3,3.9
26010,"Taney County, MO",county,29,213,2015,8.2,6.2
26011,"Taney County, MO",county,29,213,2016,7.4,5.3
26012,"Taney County, MO",county,29,213,2017,6.0,4.9
26013,"Taney County, MO",county,29,213,2018,5.1,4.4
26014,"Taney County, MO",county,29,213,2019,4.9,3.9
26015,"Texas County, MO",county,29,215,2015,6.8,6.2
26016,"Texas County, MO",county,29,215,2016,6.3,5.3
26017,"Texas County, MO",county,29,215,2017,4.9,4.9
26018,"Texas County, MO",county,29,215,2018,4.0,4.4
26019,"Texas County, MO",county,29,215,2019,4.2,3.9
26020,"Vernon County, MO",county,29,217,2015,5.2,6.2
26021,"Vernon County, MO",county,29,217,2016,4.8,5.3
26022,"Vernon County, MO",county,29,217,2017,3.8,4.9
26023,"Vernon County, MO",county,29,217,2018,3.1,4.4
26024,"Vernon County, MO",county,29,217,2019,3.3,3.9
26025,"Warren County, MO",county,29,219,2015,4.9,6.2
26026,"Warren County, MO",county,29,219,2016,4.2,5.3
26027,"Warren County, MO",county,29,219,2017,3.2,4.9
26028,"Warren County, MO",county,29,219,2018,2.8,4.4
26029,"Warren County, MO",county,29,219,2019,2.7,3.9
26030,"Washington County, MO",county,29,221,2015,6.8,6.2
26031,"Washington County, MO",county,29,221,2016,6.3,5.3
26032,"Washington County, MO",county,29,221,2017,5.4,4.9
26033,"Washington County, MO",county,29,221,2018,4.4,4.4
26034,"Washington County, MO",county,29,221,2019,4.2,3.9
26035,"Wayne County, MO",county,29,223,2015,6.0,6.2
26036,"Wayne County, MO",county,29,223,2016,5.3,5.3
26037,"Wayne County, MO",county,29,223,2017,5.0,4.9
26038,"Wayne County, MO",county,29,223,2018,4.7,4.4
26039,"Wayne County, MO",county,29,223,2019,4.6,3.9
26040,"Webster County, MO",county,29,225,2015,5.2,6.2
26041,"Webster County, MO",county,29,225,2016,4.9,5.3
26042,"Webster County, MO",county,29,225,2017,3.9,4.9
26043,"Webster County, MO",county,29,225,2018,3.1,4.4
26044,"Webster County, MO",county,29,225,2019,3.4,3.9
26045,"Worth County, MO",county,29,227,2015,3.3,6.2
26046,"Worth County, MO",county,29,227,2016,3.0,5.3
26047,"Worth County, MO",county,29,227,2017,2.5,4.9
26048,"Worth County, MO",county,29,227,2018,2.8,4.4
26049,"Worth County, MO",county,29,227,2019,2.6,3.9
26050,"Wright County, MO",county,29,229,2015,6.4,6.2
26051,"Wright County, MO",county,29,229,2016,5.9,5.3
26052,"Wright County, MO",county,29,229,2017,4.9,4.9
26053,"Wright County, MO",county,29,229,2018,4.1,4.4
26054,"Wright County, MO",county,29,229,2019,5.0,3.9
26055,"St. Louis city, MO",county,29,510,2015,6.2,6.2
26056,"St. Louis city, MO",county,29,510,2016,5.4,5.3
26057,"St. Louis city, MO",county,29,510,2017,4.4,4.9
26058,"St. Louis city, MO",county,29,510,2018,3.8,4.4
26059,"St. Louis city, MO",county,29,510,2019,3.7,3.9
26060,"Beaverhead County, MT",county,30,001,2015,3.5,6.2
26061,"Beaverhead County, MT",county,30,001,2016,3.4,5.3
26062,"Beaverhead County, MT",county,30,001,2017,3.2,4.9
26063,"Beaverhead County, MT",county,30,001,2018,3.1,4.4
26064,"Beaverhead County, MT",county,30,001,2019,3.0,3.9
26065,"Big Horn County, MT",county,30,003,2015,6.8,6.2
26066,"Big Horn County, MT",county,30,003,2016,7.5,5.3
26067,"Big Horn County, MT",county,30,003,2017,13.6,4.9
26068,"Big Horn County, MT",county,30,003,2018,9.6,4.4
26069,"Big Horn County, MT",county,30,003,2019,7.5,3.9
26070,"Blaine County, MT",county,30,005,2015,5.1,6.2
26071,"Blaine County, MT",county,30,005,2016,4.7,5.3
26072,"Blaine County, MT",county,30,005,2017,4.2,4.9
26073,"Blaine County, MT",county,30,005,2018,4.4,4.4
26074,"Blaine County, MT",county,30,005,2019,4.0,3.9
26075,"Broadwater County, MT",county,30,007,2015,5.2,6.2
26076,"Broadwater County, MT",county,30,007,2016,5.1,5.3
26077,"Broadwater County, MT",county,30,007,2017,4.8,4.9
26078,"Broadwater County, MT",county,30,007,2018,4.0,4.4
26079,"Broadwater County, MT",county,30,007,2019,4.1,3.9
26080,"Carbon County, MT",county,30,009,2015,3.8,6.2
26081,"Carbon County, MT",county,30,009,2016,4.1,5.3
26082,"Carbon County, MT",county,30,009,2017,3.7,4.9
26083,"Carbon County, MT",county,30,009,2018,3.5,4.4
26084,"Carbon County, MT",county,30,009,2019,3.6,3.9
26085,"Carter County, MT",county,30,011,2015,3.4,6.2
26086,"Carter County, MT",county,30,011,2016,2.9,5.3
26087,"Carter County, MT",county,30,011,2017,2.6,4.9
26088,"Carter County, MT",county,30,011,2018,2.5,4.4
26089,"Carter County, MT",county,30,011,2019,2.9,3.9
26090,"Cascade County, MT",county,30,013,2015,4.1,6.2
26091,"Cascade County, MT",county,30,013,2016,4.1,5.3
26092,"Cascade County, MT",county,30,013,2017,3.8,4.9
26093,"Cascade County, MT",county,30,013,2018,3.6,4.4
26094,"Cascade County, MT",county,30,013,2019,3.5,3.9
26095,"Chouteau County, MT",county,30,015,2015,3.4,6.2
26096,"Chouteau County, MT",county,30,015,2016,3.9,5.3
26097,"Chouteau County, MT",county,30,015,2017,3.4,4.9
26098,"Chouteau County, MT",county,30,015,2018,3.0,4.4
26099,"Chouteau County, MT",county,30,015,2019,2.8,3.9
26100,"Custer County, MT",county,30,017,2015,3.4,6.2
26101,"Custer County, MT",county,30,017,2016,3.7,5.3
26102,"Custer County, MT",county,30,017,2017,3.2,4.9
26103,"Custer County, MT",county,30,017,2018,3.1,4.4
26104,"Custer County, MT",county,30,017,2019,2.9,3.9
26105,"Daniels County, MT",county,30,019,2015,2.6,6.2
26106,"Daniels County, MT",county,30,019,2016,2.7,5.3
26107,"Daniels County, MT",county,30,019,2017,2.3,4.9
26108,"Daniels County, MT",county,30,019,2018,2.1,4.4
26109,"Daniels County, MT",county,30,019,2019,2.0,3.9
26110,"Dawson County, MT",county,30,021,2015,3.2,6.2
26111,"Dawson County, MT",county,30,021,2016,4.0,5.3
26112,"Dawson County, MT",county,30,021,2017,3.1,4.9
26113,"Dawson County, MT",county,30,021,2018,2.7,4.4
26114,"Dawson County, MT",county,30,021,2019,2.5,3.9
26115,"Deer Lodge County, MT",county,30,023,2015,4.1,6.2
26116,"Deer Lodge County, MT",county,30,023,2016,3.9,5.3
26117,"Deer Lodge County, MT",county,30,023,2017,3.6,4.9
26118,"Deer Lodge County, MT",county,30,023,2018,3.6,4.4
26119,"Deer Lodge County, MT",county,30,023,2019,3.3,3.9
26120,"Fallon County, MT",county,30,025,2015,2.4,6.2
26121,"Fallon County, MT",county,30,025,2016,3.8,5.3
26122,"Fallon County, MT",county,30,025,2017,2.7,4.9
26123,"Fallon County, MT",county,30,025,2018,1.8,4.4
26124,"Fallon County, MT",county,30,025,2019,1.8,3.9
26125,"Fergus County, MT",county,30,027,2015,4.2,6.2
26126,"Fergus County, MT",county,30,027,2016,4.1,5.3
26127,"Fergus County, MT",county,30,027,2017,4.1,4.9
26128,"Fergus County, MT",county,30,027,2018,3.7,4.4
26129,"Fergus County, MT",county,30,027,2019,3.2,3.9
26130,"Flathead County, MT",county,30,029,2015,5.9,6.2
26131,"Flathead County, MT",county,30,029,2016,5.8,5.3
26132,"Flathead County, MT",county,30,029,2017,5.3,4.9
26133,"Flathead County, MT",county,30,029,2018,4.8,4.4
26134,"Flathead County, MT",county,30,029,2019,4.8,3.9
26135,"Gallatin County, MT",county,30,031,2015,3.1,6.2
26136,"Gallatin County, MT",county,30,031,2016,2.9,5.3
26137,"Gallatin County, MT",county,30,031,2017,2.8,4.9
26138,"Gallatin County, MT",county,30,031,2018,2.5,4.4
26139,"Gallatin County, MT",county,30,031,2019,2.3,3.9
26140,"Garfield County, MT",county,30,033,2015,2.9,6.2
26141,"Garfield County, MT",county,30,033,2016,3.0,5.3
26142,"Garfield County, MT",county,30,033,2017,2.9,4.9
26143,"Garfield County, MT",county,30,033,2018,2.7,4.4
26144,"Garfield County, MT",county,30,033,2019,2.4,3.9
26145,"Glacier County, MT",county,30,035,2015,9.2,6.2
26146,"Glacier County, MT",county,30,035,2016,8.9,5.3
26147,"Glacier County, MT",county,30,035,2017,8.0,4.9
26148,"Glacier County, MT",county,30,035,2018,7.8,4.4
26149,"Glacier County, MT",county,30,035,2019,7.7,3.9
26150,"Golden Valley County, MT",county,30,037,2015,4.2,6.2
26151,"Golden Valley County, MT",county,30,037,2016,4.5,5.3
26152,"Golden Valley County, MT",county,30,037,2017,5.1,4.9
26153,"Golden Valley County, MT",county,30,037,2018,4.6,4.4
26154,"Golden Valley County, MT",county,30,037,2019,4.1,3.9
26155,"Granite County, MT",county,30,039,2015,6.4,6.2
26156,"Granite County, MT",county,30,039,2016,6.1,5.3
26157,"Granite County, MT",county,30,039,2017,6.0,4.9
26158,"Granite County, MT",county,30,039,2018,5.3,4.4
26159,"Granite County, MT",county,30,039,2019,5.7,3.9
26160,"Hill County, MT",county,30,041,2015,4.3,6.2
26161,"Hill County, MT",county,30,041,2016,4.5,5.3
26162,"Hill County, MT",county,30,041,2017,3.9,4.9
26163,"Hill County, MT",county,30,041,2018,3.6,4.4
26164,"Hill County, MT",county,30,041,2019,3.8,3.9
26165,"Jefferson County, MT",county,30,043,2015,4.2,6.2
26166,"Jefferson County, MT",county,30,043,2016,4.8,5.3
26167,"Jefferson County, MT",county,30,043,2017,4.4,4.9
26168,"Jefferson County, MT",county,30,043,2018,3.8,4.4
26169,"Jefferson County, MT",county,30,043,2019,3.4,3.9
26170,"Judith Basin County, MT",county,30,045,2015,3.5,6.2
26171,"Judith Basin County, MT",county,30,045,2016,3.5,5.3
26172,"Judith Basin County, MT",county,30,045,2017,3.8,4.9
26173,"Judith Basin County, MT",county,30,045,2018,3.4,4.4
26174,"Judith Basin County, MT",county,30,045,2019,3.1,3.9
26175,"Lake County, MT",county,30,047,2015,5.1,6.2
26176,"Lake County, MT",county,30,047,2016,4.9,5.3
26177,"Lake County, MT",county,30,047,2017,4.6,4.9
26178,"Lake County, MT",county,30,047,2018,4.3,4.4
26179,"Lake County, MT",county,30,047,2019,4.3,3.9
26180,"Lewis and Clark County, MT",county,30,049,2015,3.5,6.2
26181,"Lewis and Clark County, MT",county,30,049,2016,3.4,5.3
26182,"Lewis and Clark County, MT",county,30,049,2017,3.5,4.9
26183,"Lewis and Clark County, MT",county,30,049,2018,3.3,4.4
26184,"Lewis and Clark County, MT",county,30,049,2019,3.1,3.9
26185,"Liberty County, MT",county,30,051,2015,2.7,6.2
26186,"Liberty County, MT",county,30,051,2016,3.2,5.3
26187,"Liberty County, MT",county,30,051,2017,3.0,4.9
26188,"Liberty County, MT",county,30,051,2018,2.5,4.4
26189,"Liberty County, MT",county,30,051,2019,2.6,3.9
26190,"Lincoln County, MT",county,30,053,2015,10.3,6.2
26191,"Lincoln County, MT",county,30,053,2016,9.3,5.3
26192,"Lincoln County, MT",county,30,053,2017,8.6,4.9
26193,"Lincoln County, MT",county,30,053,2018,7.4,4.4
26194,"Lincoln County, MT",county,30,053,2019,7.4,3.9
26195,"McCone County, MT",county,30,055,2015,2.3,6.2
26196,"McCone County, MT",county,30,055,2016,2.0,5.3
26197,"McCone County, MT",county,30,055,2017,2.1,4.9
26198,"McCone County, MT",county,30,055,2018,1.8,4.4
26199,"McCone County, MT",county,30,055,2019,2.0,3.9
26200,"Madison County, MT",county,30,057,2015,3.7,6.2
26201,"Madison County, MT",county,30,057,2016,3.9,5.3
26202,"Madison County, MT",county,30,057,2017,4.0,4.9
26203,"Madison County, MT",county,30,057,2018,3.6,4.4
26204,"Madison County, MT",county,30,057,2019,3.3,3.9
26205,"Meagher County, MT",county,30,059,2015,3.7,6.2
26206,"Meagher County, MT",county,30,059,2016,4.2,5.3
26207,"Meagher County, MT",county,30,059,2017,4.4,4.9
26208,"Meagher County, MT",county,30,059,2018,3.8,4.4
26209,"Meagher County, MT",county,30,059,2019,3.5,3.9
26210,"Mineral County, MT",county,30,061,2015,8.6,6.2
26211,"Mineral County, MT",county,30,061,2016,7.8,5.3
26212,"Mineral County, MT",county,30,061,2017,7.6,4.9
26213,"Mineral County, MT",county,30,061,2018,7.2,4.4
26214,"Mineral County, MT",county,30,061,2019,5.8,3.9
26215,"Missoula County, MT",county,30,063,2015,4.0,6.2
26216,"Missoula County, MT",county,30,063,2016,3.9,5.3
26217,"Missoula County, MT",county,30,063,2017,3.7,4.9
26218,"Missoula County, MT",county,30,063,2018,3.3,4.4
26219,"Missoula County, MT",county,30,063,2019,3.3,3.9
26220,"Musselshell County, MT",county,30,065,2015,4.4,6.2
26221,"Musselshell County, MT",county,30,065,2016,5.3,5.3
26222,"Musselshell County, MT",county,30,065,2017,4.6,4.9
26223,"Musselshell County, MT",county,30,065,2018,4.3,4.4
26224,"Musselshell County, MT",county,30,065,2019,3.9,3.9
26225,"Park County, MT",county,30,067,2015,4.9,6.2
26226,"Park County, MT",county,30,067,2016,4.4,5.3
26227,"Park County, MT",county,30,067,2017,4.0,4.9
26228,"Park County, MT",county,30,067,2018,3.9,4.4
26229,"Park County, MT",county,30,067,2019,3.5,3.9
26230,"Petroleum County, MT",county,30,069,2015,5.3,6.2
26231,"Petroleum County, MT",county,30,069,2016,4.7,5.3
26232,"Petroleum County, MT",county,30,069,2017,4.4,4.9
26233,"Petroleum County, MT",county,30,069,2018,4.2,4.4
26234,"Petroleum County, MT",county,30,069,2019,3.7,3.9
26235,"Phillips County, MT",county,30,071,2015,5.2,6.2
26236,"Phillips County, MT",county,30,071,2016,5.5,5.3
26237,"Phillips County, MT",county,30,071,2017,4.6,4.9
26238,"Phillips County, MT",county,30,071,2018,4.5,4.4
26239,"Phillips County, MT",county,30,071,2019,3.8,3.9
26240,"Pondera County, MT",county,30,073,2015,4.6,6.2
26241,"Pondera County, MT",county,30,073,2016,4.4,5.3
26242,"Pondera County, MT",county,30,073,2017,3.9,4.9
26243,"Pondera County, MT",county,30,073,2018,4.1,4.4
26244,"Pondera County, MT",county,30,073,2019,3.8,3.9
26245,"Powder River County, MT",county,30,075,2015,2.7,6.2
